fixture_id,date,team_a,team_b,a_is_home,goals_a,goals_b,result,a_form_points,a_form_games_count,a_goals_for_avg,a_goals_against_avg,a_possession_avg,a_shots_total_avg,a_shots_on_goal_avg,a_corners_avg,b_form_points,b_form_games_count,b_goals_for_avg,b_goals_against_avg,b_possession_avg,b_shots_total_avg,b_shots_on_goal_avg,b_corners_avg,h2h_games,h2h_a_wins,h2h_a_draws,h2h_a_losses,ranking_a,ranking_b,ranking_diff
965470,2022-11-12,Iraq,Ecuador,False,0,0,Draw,1.42,71,0.88,1.24,41.81,10.77,2.29,4.19,1.48,67,0.78,0.59,50.37,11.2,3.56,5.31,0,0,0,0,1575.0,1841.0,-266.0
970825,2023-01-09,Iraq,Saudi Arabia,False,2,0,A,1.5,74,0.7,0.82,38.2,8.99,1.99,3.44,1.39,87,0.9,0.83,47.71,10.45,2.67,3.75,4,1,1,2,1621.0,1586.0,35.0
989514,2023-01-16,Iraq,Qatar,True,2,1,A,1.87,76,1.4,0.62,38.2,8.99,1.99,3.44,1.32,92,1.13,1.26,42.74,7.02,2.4,3.23,4,1,0,3,1621.0,1534.0,87.0
1028648,2023-06-16,Iraq,Colombia,False,0,1,B,1.86,79,1.46,0.99,35.86,10.13,2.37,2.89,2.02,76,1.56,0.8,54.37,11.93,3.99,5.01,0,0,0,0,1621.0,1984.0,-363.0
1125813,2023-10-13,Iraq,Qatar,False,0,0,Draw,1.47,82,1.45,1.24,34.99,7.67,1.96,2.62,1.06,100,1.0,1.52,42.77,7.11,2.16,3.21,5,2,0,3,1621.0,1534.0,87.0
1138456,2023-10-17,Iraq,Jordan,True,2,2,Draw,1.41,83,1.26,1.08,34.99,7.67,1.96,2.62,1.34,78,1.54,1.91,36.0,10.39,3.74,1.87,2,1,1,0,1621.0,1503.0,118.0
1155241,2024-01-06,Iraq,Korea Republic,True,0,1,B,1.76,86,1.72,1.02,34.99,7.67,1.96,2.62,2.08,97,2.53,0.62,59.44,10.61,4.15,5.58,2,0,1,1,1584.0,1774.0,-190.0
1034509,2024-01-19,Iraq,Japan,True,2,1,A,1.72,88,1.69,1.01,47.21,9.66,3.59,3.5,2.66,102,3.86,0.82,55.36,16.1,7.19,5.77,2,0,1,1,1584.0,1889.0,-305.0
1167787,2024-01-29,Iraq,Jordan,True,2,3,B,2.03,90,1.9,1.14,46.99,12.31,3.56,3.33,1.11,87,1.49,1.87,47.2,11.68,4.53,4.15,3,1,2,0,1584.0,1617.0,-33.0
1218512,2024-10-15,Iraq,Korea Republic,False,2,3,B,2.31,98,1.74,0.61,48.14,9.78,2.81,4.31,2.22,111,2.19,0.61,70.25,14.18,5.72,6.78,3,0,1,2,1584.0,1774.0,-190.0
1218521,2024-11-14,Iraq,Jordan,True,0,0,Draw,2.01,99,1.77,0.92,43.57,9.45,2.66,4.25,1.99,101,2.11,0.95,41.57,15.02,4.97,5.82,4,1,2,1,1584.0,1617.0,-33.0
1315401,2024-12-28,Iraq,Saudi Arabia,True,1,3,B,1.87,103,1.23,0.79,45.59,8.77,2.62,3.85,1.49,117,1.44,1.29,64.12,14.17,3.8,6.7,5,2,1,2,1584.0,1536.0,48.0
1218557,2025-06-05,Iraq,Korea Republic,True,0,2,B,1.34,106,1.26,1.3,48.65,11.33,3.49,6.4,1.93,116,1.91,0.88,71.33,13.1,4.67,6.18,4,0,1,3,1582.0,1784.0,-202.0
1218566,2025-06-10,Iraq,Jordan,False,1,0,A,1.17,107,1.1,1.39,43.89,10.1,3.2,5.36,1.64,109,1.57,0.85,40.7,11.73,4.32,4.84,5,1,3,1,1582.0,1689.0,-107.0
1479255,2025-10-14,Iraq,Saudi Arabia,False,0,0,Draw,1.95,111,1.15,0.89,46.28,8.85,3.06,4.37,1.67,131,1.36,1.13,55.38,10.37,4.75,3.37,6,2,1,3,1582.0,1592.0,-10.0
1482947,2025-12-09,Iraq,Algeria,False,0,2,B,2.16,116,1.34,0.74,46.25,8.58,2.89,4.26,2.24,120,2.18,0.6,59.03,3.87,1.54,5.81,0,0,0,0,1582.0,1757.0,-175.0
1490917,2025-12-12,Iraq,Jordan,False,0,1,B,1.88,117,1.17,0.91,46.25,8.58,2.89,4.26,1.71,119,1.74,1.0,29.3,11.73,4.49,3.89,6,2,3,1,1582.0,1689.0,-107.0
1544359,2026-06-04,Iraq,Spain,False,1,1,Draw,1.97,120,1.13,0.81,46.25,8.58,2.89,4.26,2.29,112,2.66,0.73,65.27,20.28,8.02,6.82,0,0,0,0,1561.0,2177.0,-616.0
1539016,2026-06-16,Iraq,Norway,True,1,4,B,1.6,122,0.97,0.98,42.35,6.8,2.61,3.86,2.02,93,2.59,0.88,54.77,14.8,5.05,5.79,0,0,0,0,1561.0,1972.0,-411.0
256919,2016-09-01,IR Iran,Qatar,True,2,0,A,2.63,8,3.3,0.31,,,,,2.42,8,3.02,0.58,47.0,7.0,1.0,1.0,0,0,0,0,1775.0,1558.0,217.0
256930,2016-10-06,IR Iran,Uzbekistan,False,1,0,A,2.41,10,2.53,0.21,51.51,14.67,4.53,6.07,2.85,10,1.91,0.45,49.51,7.07,4.0,10.79,0,0,0,0,1775.0,1669.0,106.0
256936,2016-10-11,IR Iran,Korea Republic,True,1,0,A,2.5,11,2.28,0.18,49.8,11.75,3.57,4.9,2.71,11,2.68,0.58,63.21,9.34,4.1,5.4,0,0,0,0,1775.0,1790.0,-15.0
256950,2017-03-23,IR Iran,Qatar,False,1,0,A,2.34,13,1.75,0.12,51.9,10.42,4.04,5.95,1.53,13,1.58,0.87,47.77,6.79,3.51,2.72,1,1,0,0,1800.0,1455.0,345.0
256958,2017-06-12,IR Iran,Uzbekistan,True,2,0,A,2.52,15,1.54,0.09,51.35,11.79,4.99,6.21,1.96,15,1.27,0.63,48.78,6.98,2.54,4.85,1,1,0,0,1800.0,1611.0,189.0
256967,2017-08-31,IR Iran,Korea Republic,False,0,0,Draw,2.59,16,1.61,0.08,52.06,11.44,4.41,5.59,1.86,16,1.79,0.98,61.03,9.45,4.18,4.93,1,1,0,0,1800.0,1760.0,40.0
225347,2018-03-23,IR Iran,Tunisia,False,0,1,B,2.29,19,1.82,0.29,52.78,11.76,4.52,6.16,2.36,9,1.76,0.68,,,,,0,0,0,0,1823.0,1646.0,177.0
225379,2018-03-27,IR Iran,Algeria,True,2,1,A,1.97,20,1.57,0.39,52.78,11.76,4.52,6.16,1.08,12,1.53,1.41,,,,,0,0,0,0,1823.0,1541.0,282.0
225405,2018-05-19,IR Iran,Uzbekistan,True,1,0,A,2.11,21,1.63,0.47,52.78,11.76,4.52,6.16,1.14,20,0.71,0.94,48.78,7.76,2.66,4.89,2,2,0,0,1823.0,1591.0,232.0
225414,2018-05-28,IR Iran,Türkiye,False,1,2,B,2.23,22,1.54,0.41,52.78,11.76,4.52,6.16,1.6,12,1.41,1.31,55.82,8.03,3.88,3.53,0,0,0,0,1823.0,1690.0,133.0
135779,2018-06-15,IR Iran,Morocco,False,1,0,A,2.07,24,1.41,0.54,54.13,10.79,4.13,5.34,2.52,22,2.12,0.48,65.38,12.69,6.98,7.57,0,0,0,0,1823.0,1728.0,95.0
135796,2018-06-20,IR Iran,Spain,True,0,1,B,2.2,25,1.35,0.47,48.76,10.34,3.59,4.49,2.26,15,2.83,0.84,63.75,13.51,5.74,6.03,0,0,0,0,1823.0,2011.0,-188.0
135811,2018-06-25,IR Iran,Portugal,True,1,1,Draw,1.9,26,1.17,0.54,42.71,9.58,2.78,3.93,2.14,17,2.05,0.91,54.32,13.12,5.24,5.63,0,0,0,0,1823.0,1958.0,-135.0
225501,2018-09-11,IR Iran,Uzbekistan,False,1,0,A,1.78,27,1.15,0.6,39.27,9.05,2.62,3.33,0.87,23,0.59,1.2,48.78,7.76,2.66,4.89,3,3,0,0,1823.0,1591.0,232.0
118095,2019-01-28,IR Iran,Japan,True,0,3,B,2.33,36,1.75,0.28,51.1,10.13,4.2,4.74,2.45,37,1.89,0.82,53.73,7.99,4.69,5.02,0,0,0,0,1739.0,1744.0,-5.0
218319,2019-06-11,IR Iran,Korea Republic,False,1,1,Draw,2.15,38,1.98,0.56,50.08,9.71,3.76,4.79,2.27,45,1.29,0.52,60.85,11.72,4.68,6.14,2,1,1,0,1739.0,1772.0,-33.0
598330,2020-10-08,IR Iran,Uzbekistan,False,2,1,A,1.7,43,2.74,0.72,50.08,9.71,3.76,4.79,1.79,46,1.71,0.99,41.71,5.93,1.73,5.15,4,4,0,0,1763.0,1552.0,211.0
644690,2020-11-12,IR Iran,Bosnia and Herzegovina,False,2,0,A,1.87,44,2.64,0.76,50.08,9.71,3.76,4.79,0.98,37,1.14,1.43,47.41,12.63,4.35,4.82,0,0,0,0,1763.0,1634.0,129.0
721218,2021-10-12,IR Iran,Korea Republic,True,1,1,Draw,2.68,53,2.75,0.27,52.67,10.5,4.19,4.08,2.26,64,1.83,0.71,72.04,19.94,7.52,9.47,3,1,2,0,1837.0,1788.0,49.0
721248,2022-03-24,IR Iran,Korea Republic,False,0,2,B,2.69,58,2.15,0.3,53.67,14.56,5.33,7.49,2.61,71,2.23,0.41,68.28,15.96,6.04,6.3,4,1,3,0,1780.0,1788.0,-8.0
866555,2022-06-12,IR Iran,Algeria,True,1,2,B,2.43,60,1.89,0.45,55.21,12.36,4.48,6.2,1.96,66,1.76,0.73,57.57,14.31,5.76,9.47,1,1,0,0,1780.0,1705.0,75.0
942143,2022-09-23,IR Iran,Uruguay,True,1,0,A,2.11,61,1.77,0.65,55.21,12.36,4.48,6.2,2.03,70,1.8,0.64,47.32,13.06,4.47,5.06,0,0,0,0,1780.0,1904.0,-124.0
960603,2022-09-27,IR Iran,Senegal,False,1,1,Draw,2.23,62,1.67,0.57,55.21,12.36,4.48,6.2,1.9,75,1.61,0.86,57.09,15.09,5.48,5.9,0,0,0,0,1780.0,1745.0,35.0
855735,2022-11-21,IR Iran,England,False,2,6,B,2.19,64,1.51,0.54,65.32,9.8,3.7,6.2,1.41,72,1.93,1.19,58.03,13.06,5.45,5.28,0,0,0,0,1780.0,1966.0,-186.0
1036381,2023-06-20,IR Iran,Uzbekistan,False,1,0,A,2.13,71,2.42,1.04,51.46,12.28,4.08,5.19,2.3,74,2.23,0.58,44.71,9.22,3.82,3.52,5,5,0,0,1827.0,1643.0,184.0
1125814,2023-10-13,IR Iran,Jordan,False,3,1,A,2.43,74,2.33,0.69,49.8,11.44,3.8,4.29,1.54,77,1.62,1.75,36.0,10.39,3.74,2.22,0,0,0,0,1827.0,1503.0,324.0
1138455,2023-10-17,IR Iran,Qatar,False,4,0,A,2.5,75,2.41,0.73,49.8,11.44,3.8,3.67,1.06,101,0.87,1.33,42.77,7.11,2.16,3.21,2,2,0,0,1827.0,1534.0,293.0
1100335,2023-11-21,IR Iran,Uzbekistan,False,2,2,Draw,2.62,77,2.8,0.55,52.66,14.12,4.42,4.94,2.11,80,2.04,1.04,48.67,16.66,5.28,5.72,6,6,0,0,1827.0,1643.0,184.0
1169668,2024-02-03,IR Iran,Japan,True,2,1,A,2.48,84,2.47,0.71,59.39,15.28,5.66,5.5,2.48,105,3.37,0.98,59.11,15.2,5.52,6.52,1,0,0,1,1838.0,1889.0,-51.0
1170899,2024-02-07,IR Iran,Qatar,True,2,3,B,2.55,85,2.41,0.75,55.83,15.63,5.32,5.01,1.95,111,1.7,0.89,54.9,11.03,3.74,4.61,3,3,0,0,1838.0,1524.0,314.0
1100368,2024-06-11,IR Iran,Uzbekistan,True,0,0,Draw,2.49,89,2.68,0.95,56.43,17.04,5.26,6.3,2.34,91,2.09,0.68,48.47,15.43,4.86,5.52,7,6,1,0,1838.0,1684.0,154.0
1218498,2024-10-10,IR Iran,Uzbekistan,False,0,0,Draw,2.47,92,2.0,0.62,54.68,16.44,4.24,4.6,2.37,94,1.88,0.71,51.91,15.3,5.64,5.95,8,6,2,0,1838.0,1684.0,154.0
1218509,2024-10-15,IR Iran,Qatar,True,4,1,A,2.27,93,1.74,0.54,54.75,15.04,4.41,4.68,2.03,120,1.95,1.19,60.76,15.87,5.35,6.36,4,3,0,1,1838.0,1524.0,314.0
1218543,2025-03-25,IR Iran,Uzbekistan,True,2,2,Draw,2.58,97,2.24,0.82,54.17,15.38,6.49,3.8,2.11,100,1.29,0.56,55.09,18.28,5.44,5.85,9,6,3,0,1755.0,1735.0,20.0
1218554,2025-06-05,IR Iran,Qatar,False,0,1,B,2.38,98,2.21,0.97,55.28,16.13,6.73,4.15,1.35,128,1.81,1.87,57.54,12.62,5.03,5.09,5,4,0,1,1755.0,1425.0,330.0
1463543,2025-09-08,IR Iran,Uzbekistan,True,0,1,B,2.21,103,2.25,0.92,56.41,16.14,6.43,3.67,2.14,106,1.79,0.59,51.58,15.73,4.91,5.37,10,6,4,0,1755.0,1735.0,20.0
1485001,2025-11-13,IR Iran,Cabo Verde,True,0,0,Draw,1.84,106,1.86,0.93,53.73,14.23,5.39,4.22,1.99,77,1.68,0.82,51.51,15.3,3.81,3.81,0,0,0,0,1755.0,1561.0,194.0
1486558,2025-11-18,IR Iran,Uzbekistan,False,0,0,Draw,1.73,107,1.61,0.81,53.73,14.23,5.39,4.22,2.17,110,1.68,0.56,48.0,13.36,4.09,4.37,11,6,4,1,1755.0,1735.0,20.0
1489378,2026-06-16,IR Iran,New Zealand,True,2,2,Draw,1.96,112,1.98,0.69,53.73,14.23,5.39,4.22,0.87,66,1.34,1.56,39.47,8.57,2.8,4.1,0,0,0,0,1764.0,1534.0,230.0
256939,2016-11-15,Japan,Saudi Arabia,True,2,1,A,2.29,12,2.52,0.51,48.78,11.62,6.94,5.52,2.42,12,2.68,0.61,51.64,9.49,4.88,4.83,0,0,0,0,1754.0,1580.0,174.0
256974,2017-09-05,Japan,Saudi Arabia,False,0,1,B,2.44,17,2.32,0.43,48.23,10.33,5.79,3.96,1.69,17,2.06,1.1,52.32,8.2,3.32,4.77,1,1,0,0,1706.0,1570.0,136.0
225423,2018-05-30,Japan,Ghana,True,0,2,B,1.67,20,1.74,0.78,47.77,10.67,5.22,4.38,1.33,11,1.62,0.88,,,,,0,0,0,0,1730.0,1622.0,108.0
225465,2018-06-08,Japan,Switzerland,False,0,2,B,1.44,21,1.5,0.95,47.77,10.67,5.22,4.38,2.29,15,2.11,0.5,56.55,13.37,4.87,3.84,0,0,0,0,1730.0,1921.0,-191.0
225479,2018-06-12,Japan,Paraguay,True,4,2,A,1.24,22,1.29,1.09,46.0,9.71,5.16,4.02,1.08,19,0.94,1.36,42.78,8.93,3.33,4.47,0,0,0,0,1730.0,1723.0,7.0
135791,2018-06-19,Japan,Colombia,False,2,1,A,1.48,23,1.66,1.21,46.0,9.71,5.16,4.02,1.41,21,0.97,0.85,51.49,10.12,4.65,4.0,0,0,0,0,1730.0,1960.0,-230.0
135807,2018-06-24,Japan,Senegal,True,2,2,Draw,1.69,24,1.71,1.18,50.11,10.81,5.38,4.53,1.9,19,1.41,0.81,45.93,9.64,2.82,3.42,0,0,0,0,1730.0,1755.0,-25.0
135766,2018-07-02,Japan,Belgium,False,2,3,B,1.38,26,1.51,1.25,51.99,9.95,4.45,4.17,2.8,17,3.29,0.58,58.81,17.35,8.43,6.99,0,0,0,0,1730.0,2034.0,-304.0
225520,2018-10-12,Japan,Panama,True,3,0,A,1.44,28,1.77,1.29,50.25,10.16,4.37,4.52,0.61,25,0.56,2.11,43.19,8.82,3.23,2.68,0,0,0,0,1730.0,1566.0,164.0
225531,2018-10-16,Japan,Uruguay,True,4,3,A,1.64,29,1.93,1.12,50.25,10.16,4.37,4.52,1.99,28,1.78,0.97,44.57,11.78,4.9,4.14,0,0,0,0,1730.0,1921.0,-191.0
118130,2019-01-17,Japan,Uzbekistan,True,2,1,A,2.16,34,2.21,1.09,54.56,9.43,4.58,5.36,1.57,30,1.26,1.01,45.32,6.09,2.81,3.61,0,0,0,0,1744.0,1580.0,164.0
118086,2019-01-21,Japan,Saudi Arabia,True,1,0,A,2.27,35,2.18,1.08,56.09,9.59,4.7,4.98,1.42,39,1.22,1.08,59.69,10.23,4.14,4.75,2,1,0,1,1744.0,1554.0,190.0
118097,2019-02-01,Japan,Qatar,True,1,3,B,2.52,38,2.04,0.71,53.78,7.59,4.55,4.21,2.44,32,2.22,0.6,50.92,7.22,4.25,3.27,0,0,0,0,1744.0,1668.0,76.0
218267,2019-03-22,Japan,Colombia,True,0,1,B,2.19,39,1.9,1.01,54.95,7.48,3.88,5.86,2.0,29,1.7,0.89,51.27,9.93,4.16,4.17,1,1,0,0,1744.0,1985.0,-241.0
83270,2019-06-20,Japan,Uruguay,False,2,2,Draw,1.79,44,1.26,1.1,51.96,8.99,3.64,6.44,2.03,35,2.36,0.73,49.53,9.73,4.8,5.0,1,1,0,0,1744.0,1965.0,-221.0
83277,2019-06-24,Japan,Ecuador,False,1,1,Draw,1.68,45,1.36,1.22,49.58,9.71,3.49,5.62,0.81,30,1.07,1.72,46.8,7.15,2.8,4.36,0,0,0,0,1744.0,1725.0,19.0
218336,2019-09-05,Japan,Paraguay,True,2,0,A,1.59,46,1.31,1.19,49.88,11.06,4.25,5.06,0.91,29,0.95,1.25,45.74,9.57,3.22,3.07,1,1,0,0,1744.0,1738.0,6.0
255463,2019-12-18,Japan,Korea Republic,False,0,1,B,2.24,54,2.4,0.9,49.88,11.06,4.25,5.06,1.99,54,1.5,0.59,60.85,11.72,4.68,6.14,0,0,0,0,1744.0,1772.0,-28.0
634731,2020-10-13,Japan,Côte d'Ivoire,True,1,0,A,1.83,56,1.82,0.79,49.88,11.06,4.25,5.06,1.88,39,1.33,0.86,41.81,11.99,5.47,4.06,0,0,0,0,1744.0,1617.0,127.0
644693,2020-11-13,Japan,Panama,True,1,0,A,1.98,57,1.71,0.69,49.88,11.06,4.25,5.06,1.25,43,0.95,1.51,40.7,4.8,1.98,2.91,1,1,0,0,1744.0,1534.0,210.0
683978,2021-03-25,Japan,Korea Republic,True,3,0,A,1.84,59,1.41,0.78,49.88,11.06,4.25,5.06,2.0,57,1.57,0.86,60.85,11.72,4.68,6.14,1,0,0,1,1760.0,1788.0,-28.0
721216,2021-10-07,Japan,Saudi Arabia,False,0,1,B,2.28,67,3.05,0.54,67.72,16.19,5.88,5.55,2.47,62,2.18,0.48,64.76,9.35,4.48,4.19,3,2,0,1,1760.0,1628.0,132.0
721245,2022-02-01,Japan,Saudi Arabia,True,2,0,A,2.42,72,2.16,0.43,61.61,14.13,5.31,5.99,1.9,70,1.24,0.57,58.63,9.68,3.53,2.03,4,2,0,2,1851.0,1644.0,207.0
861484,2022-06-02,Japan,Paraguay,True,4,1,A,2.36,75,1.98,0.41,60.02,15.87,5.69,4.98,0.83,58,0.68,1.59,43.9,9.33,2.22,3.28,2,2,0,0,1851.0,1727.0,124.0
860591,2022-06-06,Japan,Brazil,True,0,1,B,2.44,76,2.24,0.49,60.02,15.87,5.69,4.98,2.49,74,2.69,0.37,58.52,15.3,6.62,3.81,0,0,0,0,1851.0,2133.0,-282.0
869217,2022-06-10,Japan,Ghana,True,4,1,A,2.12,77,1.95,0.56,60.02,15.87,5.69,4.98,1.31,48,1.16,0.93,48.27,9.8,2.81,5.66,1,0,0,1,1851.0,1593.0,258.0
869218,2022-06-14,Japan,Tunisia,True,0,3,B,2.24,78,2.22,0.61,60.02,15.87,5.69,4.98,1.9,72,1.31,0.36,51.11,9.44,2.74,5.25,0,0,0,0,1851.0,1745.0,106.0
858419,2022-07-27,Japan,Korea Republic,True,3,0,A,1.94,81,2.14,0.7,60.02,15.87,5.69,4.98,2.34,79,2.34,0.78,68.24,14.24,5.15,6.44,2,1,0,1,1851.0,1788.0,63.0
942157,2022-09-27,Japan,Ecuador,True,0,0,Draw,2.2,83,2.22,0.53,60.02,15.87,5.69,4.98,1.55,66,0.89,0.67,50.47,10.99,3.45,4.87,1,0,1,0,1851.0,1841.0,10.0
855741,2022-11-23,Japan,Germany,False,2,1,A,1.78,85,1.81,0.66,53.4,11.55,4.19,3.61,1.83,66,2.28,1.08,67.91,15.2,6.24,5.42,0,0,0,0,1851.0,1955.0,-104.0
855768,2022-12-01,Japan,Spain,True,2,1,A,1.68,87,1.59,0.74,48.87,11.96,3.89,4.39,2.14,71,2.35,0.7,72.33,12.08,4.99,5.38,0,0,0,0,1851.0,1996.0,-145.0
977344,2022-12-05,Japan,Croatia,True,1,1,Draw,1.86,88,1.65,0.78,42.56,10.74,3.7,3.49,2.1,75,1.56,0.65,54.52,10.97,4.92,4.24,0,0,0,0,1851.0,1950.0,-99.0
1012327,2023-03-24,Japan,Uruguay,True,1,1,Draw,1.74,89,1.56,0.81,42.45,11.17,3.76,4.35,1.75,75,1.33,0.62,47.38,11.45,3.98,3.66,2,1,1,0,1905.0,2006.0,-101.0
1012342,2023-03-28,Japan,Colombia,True,1,2,B,1.65,90,1.49,0.83,44.7,10.24,3.62,4.29,1.88,75,1.5,0.77,55.52,11.55,3.44,4.65,2,1,0,1,1905.0,1984.0,-79.0
1029480,2023-09-09,Japan,Germany,False,4,1,A,1.81,93,2.28,0.87,47.78,11.42,4.77,4.26,1.17,74,1.73,1.56,65.3,16.54,5.65,6.34,1,1,0,0,1905.0,1885.0,20.0
1043743,2023-09-12,Japan,Türkiye,True,4,2,A,1.97,94,2.5,0.89,45.5,11.82,5.73,4.07,1.99,72,1.95,1.22,61.79,17.22,6.78,5.61,0,0,0,0,1905.0,1765.0,140.0
1114143,2023-10-17,Japan,Tunisia,True,2,0,A,2.22,96,2.87,1.03,44.77,12.77,6.1,4.05,1.74,85,1.35,1.06,44.49,9.57,2.65,4.73,1,0,0,1,1905.0,1738.0,167.0
1155251,2024-01-09,Japan,Jordan,True,6,1,A,2.55,100,3.52,0.59,54.79,16.34,7.24,6.28,1.22,83,1.38,1.74,45.18,13.42,3.86,3.74,0,0,0,0,1889.0,1617.0,272.0
1218504,2024-10-10,Japan,Saudi Arabia,False,2,0,A,2.64,112,3.98,0.48,66.67,15.78,7.29,5.61,1.76,110,1.4,0.82,62.8,14.83,4.91,5.86,5,3,0,2,1889.0,1536.0,353.0
1218549,2025-03-25,Japan,Saudi Arabia,True,0,0,Draw,2.65,117,3.21,0.44,63.92,13.22,5.78,6.29,1.67,120,1.49,1.18,68.0,15.35,4.58,6.29,6,4,0,2,1878.0,1592.0,286.0
1390624,2025-07-15,Japan,Korea Republic,False,1,0,A,2.42,122,3.13,0.42,66.94,14.13,5.54,7.0,2.39,120,2.26,0.51,72.25,14.57,5.4,7.57,3,2,0,1,1878.0,1784.0,94.0
1396843,2025-10-10,Japan,Paraguay,True,2,2,Draw,2.0,125,2.16,0.53,58.88,11.13,4.34,5.29,1.66,91,0.97,0.74,37.68,10.47,3.81,4.64,3,3,0,0,1878.0,1833.0,45.0
1449844,2025-10-14,Japan,Brazil,True,3,2,A,1.87,126,2.14,0.73,57.7,11.11,4.63,5.41,1.81,112,1.79,0.74,59.7,12.58,4.58,4.72,1,0,0,1,1878.0,1978.0,-100.0
1485003,2025-11-14,Japan,Ghana,True,2,0,A,2.02,127,2.25,0.89,53.62,11.75,4.85,5.18,1.91,92,1.96,0.7,45.19,7.61,2.54,3.17,2,1,0,1,1878.0,1509.0,369.0
1511777,2026-03-28,Japan,Scotland,False,1,0,A,2.26,129,2.32,0.67,53.17,11.47,5.05,4.38,1.82,96,1.95,1.42,48.63,11.31,4.46,4.73,0,0,0,0,1888.0,1745.0,143.0
1502473,2026-03-31,Japan,England,False,1,0,A,2.35,130,2.15,0.59,53.45,12.46,5.34,4.92,2.41,115,2.4,0.42,67.42,16.44,6.41,6.81,0,0,0,0,1888.0,2076.0,-188.0
1489376,2026-06-14,Japan,Netherlands,False,2,2,Draw,2.51,132,1.87,0.44,50.7,12.14,5.16,4.44,1.97,107,2.2,0.88,57.27,14.45,5.2,5.27,0,0,0,0,1888.0,1971.0,-83.0
225530,2018-10-15,Jordan,Croatia,False,1,2,B,1.63,19,1.5,0.58,,,,,1.39,26,1.2,1.66,50.37,10.93,3.52,4.45,0,0,0,0,1447.0,1923.0,-476.0
225571,2018-11-20,Jordan,Saudi Arabia,True,1,1,Draw,1.62,21,1.51,0.8,,,,,1.26,34,1.06,1.5,51.61,8.41,2.46,3.28,0,0,0,0,1447.0,1583.0,-136.0
240838,2019-09-10,Jordan,Paraguay,True,2,4,B,1.7,33,1.55,1.27,49.69,9.87,4.05,3.76,0.79,30,0.82,1.35,45.74,9.57,3.22,3.07,0,0,0,0,1477.0,1738.0,-261.0
656830,2021-02-15,Jordan,Uzbekistan,False,0,2,B,1.63,43,1.32,0.66,49.69,9.87,4.05,3.76,1.32,50,1.39,1.21,41.71,5.93,1.73,5.15,0,0,0,0,1529.0,1524.0,5.0
781087,2021-09-04,Jordan,Haiti,False,0,2,B,1.58,53,1.28,0.81,38.87,7.21,0.3,1.21,1.36,38,1.91,2.01,45.79,12.57,5.19,1.7,0,0,0,0,1529.0,1526.0,3.0
804761,2021-10-12,Jordan,Uzbekistan,True,3,0,A,1.77,56,1.59,0.84,38.87,7.21,0.3,1.21,1.62,58,1.89,1.17,46.22,11.96,2.81,6.73,1,0,0,1,1529.0,1524.0,5.0
748076,2021-12-01,Jordan,Saudi Arabia,False,1,0,A,1.8,59,1.57,0.68,38.87,7.21,0.3,1.21,2.47,66,1.76,0.47,59.5,9.91,3.37,2.69,1,0,1,0,1529.0,1628.0,-99.0
748081,2021-12-04,Jordan,Morocco,True,0,4,B,1.96,60,1.49,0.59,38.87,7.21,0.3,1.21,2.83,68,2.8,0.21,61.25,14.3,4.49,3.98,0,0,0,0,1529.0,1764.0,-235.0
815270,2021-12-11,Jordan,Egypt,False,1,3,B,1.87,62,1.78,1.03,38.87,7.21,0.3,1.21,2.29,49,1.96,0.53,53.11,13.24,4.26,4.78,0,0,0,0,1529.0,1658.0,-129.0
821432,2022-01-28,Jordan,New Zealand,True,3,1,A,1.63,63,1.68,1.29,38.87,7.21,0.3,1.21,2.08,22,1.98,0.7,39.07,3.93,0.0,4.67,0,0,0,0,1590.0,1527.0,63.0
962101,2022-11-17,Jordan,Spain,True,1,3,B,2.36,71,1.76,0.6,38.87,7.21,0.3,1.21,2.09,68,1.71,0.72,72.21,11.63,4.7,5.85,0,0,0,0,1590.0,1996.0,-406.0
1012348,2023-09-07,Jordan,Norway,False,0,6,B,2.03,75,1.97,1.07,36.74,12.14,5.0,2.76,1.47,63,1.53,1.3,54.48,12.89,4.95,5.33,0,0,0,0,1503.0,1755.0,-252.0
1100337,2023-11-21,Jordan,Saudi Arabia,True,0,2,B,1.26,80,1.52,1.8,36.0,10.39,3.74,1.87,0.89,96,1.33,1.51,61.32,10.5,4.14,4.53,2,1,1,0,1503.0,1586.0,-83.0
1155238,2024-01-05,Jordan,Qatar,False,2,1,A,0.95,82,1.28,1.85,45.18,13.42,3.86,3.74,1.63,105,2.01,1.2,48.62,11.55,4.79,5.31,0,0,0,0,1617.0,1524.0,93.0
1034512,2024-01-20,Jordan,Korea Republic,True,2,2,Draw,1.31,85,1.68,2.0,46.43,13.68,5.7,3.48,2.3,99,2.42,0.6,61.57,11.44,4.6,5.16,0,0,0,0,1617.0,1774.0,-157.0
1170222,2024-02-06,Jordan,Korea Republic,True,2,0,A,1.57,89,1.6,1.64,46.8,12.51,4.64,5.03,2.01,103,2.22,1.05,65.85,14.9,6.26,8.07,1,0,1,0,1617.0,1774.0,-157.0
1172165,2024-02-10,Jordan,Qatar,True,1,3,B,1.75,90,1.65,1.43,43.42,13.42,5.11,5.02,2.09,112,1.87,1.04,52.68,11.67,4.43,4.03,1,1,0,0,1617.0,1524.0,93.0
1100370,2024-06-11,Jordan,Saudi Arabia,False,2,1,A,2.03,94,2.51,1.07,50.21,15.51,5.76,6.16,1.91,107,1.42,0.58,62.02,14.68,5.38,5.82,3,1,1,1,1617.0,1536.0,81.0
